vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,location,payment_type,fare_amount,tip_amount,total_amount,weather,traffic,customer_id,driver_id,day_of_week,hour_of_day,trip_purpose,surge_pricing
V002,2024-05-31 5:26:06,2024-05-31 6:16:06,2,7.3,40.687063,-73.883831,40.711218,-73.817184,Suburbs,Card,27.66,4.35,32.01,Fog,Moderate,CUST6341,DR453,Friday,5,Errands,FALSE
V004,2024-06-18 3:18:30,2024-06-18 3:30:30,2,2.2,40.801524,-73.890972,40.720634,-74.017961,Downtown,Cash,7.79,1.64,9.43,Fog,Heavy,CUST8747,DR111,Tuesday,3,Business,FALSE
V002,2024-06-30 14:42:33,2024-06-30 15:24:33,1,3.6,40.59968,-74.031974,40.738287,-73.936242,Midtown,Card,12.74,2.62,15.36,Rain,Moderate,CUST6160,DR696,Sunday,14,Commute,TRUE
V003,2024-05-01 20:47:52,2024-05-01 21:31:52,2,3.6,40.895626,-74.018007,40.896405,-73.930779,Uptown,Card,11.03,1.14,12.17,Clear,Moderate,CUST6765,DR641,Wednesday,20,Leisure,FALSE
V003,2024-05-12 16:30:48,2024-05-12 17:06:48,2,4.6,40.869096,-73.961765,40.698748,-73.877509,Suburbs,Card,17.67,2.89,20.56,Fog,Moderate,CUST7890,DR473,Sunday,16,Business,TRUE
V003,2024-05-02 16:32:24,2024-05-02 17:23:24,3,1.7,40.87316,-74.042223,40.804736,-74.07845,Airport,Cash,5.41,0.86,6.27,Cloudy,Moderate,CUST1219,DR478,Thursday,16,Leisure,TRUE
V004,2024-07-31 0:27:38,2024-07-31 0:38:38,2,7.5,40.657368,-73.710895,40.678366,-73.705563,Suburbs,Cash,15.4,4.33,19.73,Clear,Heavy,CUST8660,DR907,Wednesday,0,Business,TRUE
V001,2024-07-25 7:21:16,2024-07-25 8:06:16,1,6.6,40.670211,-74.036278,40.711377,-74.14832,Suburbs,Card,16.18,1.71,17.89,Fog,Heavy,CUST6821,DR135,Thursday,7,Commute,TRUE
V004,2024-06-19 0:12:08,2024-06-19 0:22:08,3,1.6,40.874333,-73.950902,40.660069,-74.050017,Airport,Card,5.6,1.34,6.94,Fog,Moderate,CUST9801,DR645,Wednesday,0,Errands,TRUE
V002,2024-06-01 18:52:03,2024-06-01 19:16:03,1,1.1,40.808957,-73.957322,40.808043,-74.103316,Uptown,Card,3.42,0.92,4.34,Fog,Moderate,CUST2582,DR480,Saturday,18,Airport Transfer,FALSE
V003,2024-06-12 13:34:47,2024-06-12 14:08:47,1,4.5,40.79194,-73.828558,40.648146,-73.71541,Midtown,Card,12.43,3.47,15.9,Cloudy,Moderate,CUST8141,DR599,Wednesday,13,Leisure,TRUE
V003,2024-05-08 18:11:36,2024-05-08 18:44:36,1,8,40.745759,-73.989095,40.701794,-74.009705,Suburbs,Cash,27.77,4.53,32.3,Rain,Light,CUST7160,DR101,Wednesday,18,Commute,TRUE
V004,2024-06-01 14:22:30,2024-06-01 15:10:30,2,4.7,40.90295,-73.793717,40.686258,-74.144071,Downtown,Cash,12.56,1.77,14.33,Fog,Moderate,CUST5202,DR108,Saturday,14,Leisure,FALSE
V003,2024-05-24 12:41:26,2024-05-24 13:36:26,2,2.1,40.633548,-74.100068,40.671607,-74.01803,Downtown,Card,6.53,1.41,7.94,Fog,Light,CUST3970,DR982,Friday,12,Airport Transfer,FALSE
V002,2024-05-05 21:53:24,2024-05-05 22:37:24,4,6.9,40.579228,-73.902926,40.707076,-74.043366,Downtown,Cash,22.13,3.18,25.31,Clear,Light,CUST9157,DR703,Sunday,21,Airport Transfer,FALSE
V004,2024-06-23 12:59:59,2024-06-23 13:50:59,1,9.6,40.768837,-74.116408,40.633249,-73.94755,Downtown,Card,23.72,4.61,28.33,Rain,Moderate,CUST9607,DR993,Sunday,12,Commute,TRUE
V002,2024-05-24 21:14:40,2024-05-24 21:26:40,4,6.2,40.67861,-73.733343,40.892461,-73.99312,Downtown,Cash,22.16,6.47,28.63,Cloudy,Moderate,CUST5862,DR882,Friday,21,Leisure,TRUE
V002,2024-07-02 18:46:21,2024-07-02 19:37:21,3,6.5,40.905208,-74.102859,40.633081,-74.056109,Uptown,Card,16.08,4.29,20.37,Clear,Moderate,CUST5497,DR526,Tuesday,18,Leisure,FALSE
V004,2024-05-30 9:50:43,2024-05-30 10:03:43,3,1,40.875472,-74.127523,40.860703,-73.762724,Airport,Cash,3.78,0.9,4.68,Fog,Light,CUST4010,DR933,Thursday,9,Leisure,TRUE
V003,2024-07-11 10:03:15,2024-07-11 10:51:15,2,1.4,40.66666,-73.74925,40.795154,-73.799897,Uptown,Card,3.12,0.92,4.04,Snow,Moderate,CUST3385,DR254,Thursday,10,Commute,TRUE
V002,2024-05-13 4:53:52,2024-05-13 5:07:52,3,7.4,40.621995,-73.873012,40.66961,-74.116784,Uptown,Card,27.84,3.28,31.12,Snow,Heavy,CUST4004,DR437,Monday,4,Leisure,FALSE
V004,2024-05-14 4:48:19,2024-05-14 5:16:19,3,5,40.643524,-74.067426,40.749592,-73.876976,Uptown,Card,16.51,2.34,18.85,Cloudy,Heavy,CUST5273,DR272,Tuesday,4,Leisure,FALSE
V004,2024-07-18 21:02:49,2024-07-18 21:38:49,4,7.3,40.707259,-74.007256,40.720748,-73.739649,Airport,Card,20.15,5.34,25.49,Rain,Moderate,CUST9101,DR799,Thursday,21,Commute,FALSE
V004,2024-07-29 0:28:47,2024-07-29 0:54:47,3,9.2,40.726587,-73.730736,40.698459,-73.893537,Airport,Card,36.44,4.97,41.41,Cloudy,Light,CUST8666,DR669,Monday,0,Commute,TRUE
V002,2024-07-11 19:31:14,2024-07-11 19:50:14,3,9.7,40.835973,-73.731509,40.730885,-73.809081,Downtown,Cash,37.85,10.35,48.2,Snow,Heavy,CUST6247,DR553,Thursday,19,Errands,TRUE
V003,2024-06-14 17:35:29,2024-06-14 17:51:29,3,7.4,40.812135,-74.005021,40.802601,-73.782517,Downtown,Card,18.04,3.76,21.8,Cloudy,Moderate,CUST3748,DR480,Friday,17,Leisure,FALSE
V002,2024-07-25 1:11:01,2024-07-25 1:20:01,1,8.7,40.911746,-73.912166,40.708574,-73.869289,Airport,Cash,29.19,5.47,34.66,Clear,Moderate,CUST7988,DR656,Thursday,1,Errands,FALSE
V001,2024-06-02 11:11:40,2024-06-02 11:22:40,3,3,40.725327,-74.047705,40.641963,-74.096902,Uptown,Card,6.14,1.48,7.62,Fog,Light,CUST5488,DR275,Sunday,11,Commute,TRUE
V001,2024-07-21 12:55:14,2024-07-21 13:55:14,4,3.3,40.660011,-73.883806,40.809346,-73.737671,Uptown,Card,12.22,1.29,13.51,Snow,Moderate,CUST8275,DR898,Sunday,12,Airport Transfer,TRUE
V004,2024-07-30 10:12:34,2024-07-30 11:12:34,4,7,40.680213,-74.066439,40.592711,-73.886662,Midtown,Card,16.79,3.13,19.92,Fog,Light,CUST3876,DR873,Tuesday,10,Business,FALSE
V003,2024-07-15 20:03:48,2024-07-15 20:51:48,1,5.8,40.866718,-74.147993,40.625845,-74.062388,Midtown,Cash,13.88,4.15,18.03,Rain,Light,CUST4327,DR833,Monday,20,Leisure,FALSE
V004,2024-07-31 20:58:48,2024-07-31 21:13:48,2,7.6,40.762799,-73.777821,40.83038,-74.045517,Airport,Card,26.88,3.74,30.62,Rain,Moderate,CUST4219,DR512,Wednesday,20,Errands,TRUE
V002,2024-07-23 23:12:02,2024-07-23 23:47:02,3,1.2,40.648682,-73.7421,40.625787,-74.007553,Uptown,Card,3.35,0.4,3.75,Rain,Light,CUST2732,DR302,Tuesday,23,Leisure,TRUE
V001,2024-06-08 0:02:48,2024-06-08 0:19:48,3,9.8,40.618055,-74.121759,40.847345,-73.863715,Uptown,Card,38.61,10.08,48.69,Clear,Light,CUST6830,DR311,Saturday,0,Commute,TRUE
V004,2024-07-03 1:32:13,2024-07-03 2:01:13,2,2.9,40.826649,-73.868343,40.585422,-73.737342,Uptown,Cash,7.55,1.13,8.68,Clear,Heavy,CUST1272,DR754,Wednesday,1,Leisure,TRUE
V003,2024-07-31 20:36:51,2024-07-31 21:32:51,3,2.7,40.717625,-73.996404,40.687494,-74.009195,Midtown,Card,10.64,2.51,13.15,Rain,Heavy,CUST6561,DR739,Wednesday,20,Business,TRUE
V003,2024-07-11 12:20:10,2024-07-11 12:34:10,3,1.8,40.69911,-74.089598,40.608858,-73.942702,Airport,Card,4.43,1.06,5.49,Fog,Moderate,CUST9758,DR444,Thursday,12,Errands,FALSE
V003,2024-06-05 23:03:31,2024-06-05 23:17:31,4,7.8,40.89509,-74.085869,40.888154,-73.768021,Downtown,Cash,15.66,3.87,19.53,Rain,Moderate,CUST5312,DR239,Wednesday,23,Leisure,TRUE
V002,2024-05-15 15:20:22,2024-05-15 15:50:22,2,3.9,40.693985,-73.888844,40.722637,-73.741848,Airport,Card,10.63,2.55,13.18,Rain,Heavy,CUST4818,DR780,Wednesday,15,Commute,FALSE
V003,2024-07-04 0:15:05,2024-07-04 0:52:05,4,5.3,40.684699,-73.923306,40.8343,-73.974106,Downtown,Card,13.88,3.88,17.76,Rain,Moderate,CUST8116,DR472,Thursday,0,Leisure,TRUE
V004,2024-05-25 10:52:25,2024-05-25 11:36:25,2,7.3,40.814659,-73.752884,40.626837,-73.856974,Suburbs,Card,23.11,5.37,28.48,Fog,Light,CUST8465,DR653,Saturday,10,Airport Transfer,TRUE
V004,2024-06-30 1:33:40,2024-06-30 1:58:40,2,1.1,40.823955,-73.796842,40.707961,-73.88995,Suburbs,Card,3.76,1.12,4.88,Fog,Light,CUST4490,DR597,Sunday,1,Errands,TRUE
V004,2024-06-16 15:16:40,2024-06-16 16:06:40,4,8.1,40.82057,-73.980451,40.909803,-73.844184,Uptown,Cash,24.17,6.53,30.7,Rain,Moderate,CUST7459,DR555,Sunday,15,Commute,TRUE
V001,2024-05-29 11:24:05,2024-05-29 12:02:05,3,8.4,40.806018,-73.700632,40.902034,-73.726559,Airport,Cash,16.86,5.02,21.88,Rain,Moderate,CUST3192,DR654,Wednesday,11,Airport Transfer,FALSE
V004,2024-07-07 0:39:55,2024-07-07 1:23:55,4,2,40.807297,-73.903485,40.764148,-73.873311,Downtown,Cash,5.42,1.42,6.84,Fog,Light,CUST3479,DR153,Sunday,0,Airport Transfer,FALSE
V001,2024-07-31 7:59:18,2024-07-31 8:05:18,1,8.3,40.594394,-73.860096,40.594909,-73.808682,Airport,Cash,25.94,6.95,32.89,Rain,Moderate,CUST7990,DR418,Wednesday,7,Commute,FALSE
V002,2024-07-22 19:43:39,2024-07-22 20:41:39,3,5.2,40.836677,-73.938871,40.613451,-73.948466,Airport,Cash,14.65,3.89,18.54,Snow,Moderate,CUST2399,DR781,Monday,19,Airport Transfer,TRUE
V004,2024-07-09 14:44:15,2024-07-09 14:49:15,4,5.4,40.745167,-74.089738,40.670056,-74.132725,Suburbs,Cash,17.68,3.48,21.16,Clear,Light,CUST5732,DR918,Tuesday,14,Airport Transfer,TRUE
V001,2024-06-14 21:30:20,2024-06-14 21:46:20,1,2.6,40.825966,-73.949169,40.790723,-73.805748,Uptown,Card,10.26,1.27,11.53,Cloudy,Light,CUST7044,DR537,Friday,21,Commute,TRUE
V003,2024-05-26 20:31:51,2024-05-26 21:02:51,3,8.1,40.616958,-73.713639,40.886355,-74.017621,Suburbs,Cash,27.45,3.22,30.67,Cloudy,Moderate,CUST1075,DR599,Sunday,20,Business,TRUE
V002,2024-07-28 1:51:52,2024-07-28 1:56:52,1,7.9,40.871341,-74.03914,40.916398,-74.053118,Suburbs,Cash,21.89,2.99,24.88,Snow,Heavy,CUST1136,DR136,Sunday,1,Errands,FALSE
V002,2024-05-12 18:06:50,2024-05-12 19:03:50,4,5,40.597505,-73.975227,40.78893,-74.09662,Airport,Card,13.45,1.48,14.93,Clear,Light,CUST8751,DR240,Sunday,18,Commute,FALSE
V004,2024-06-07 18:26:08,2024-06-07 19:16:08,4,4.1,40.898509,-73.755074,40.869045,-73.889418,Midtown,Card,12.29,3,15.29,Clear,Heavy,CUST1992,DR249,Friday,18,Errands,TRUE
V004,2024-05-19 4:14:21,2024-05-19 4:24:21,4,8.1,40.710087,-73.882985,40.685798,-73.838054,Suburbs,Cash,26.97,4.93,31.9,Cloudy,Heavy,CUST1858,DR660,Sunday,4,Errands,TRUE
V001,2024-05-06 20:52:59,2024-05-06 21:16:59,4,2,40.678719,-73.987843,40.632438,-73.714902,Airport,Card,7.82,0.85,8.67,Fog,Heavy,CUST3293,DR591,Monday,20,Commute,TRUE
V001,2024-07-01 23:55:11,2024-07-02 0:08:11,2,6.5,40.809384,-73.765436,40.879103,-73.88494,Uptown,Card,19.22,4.13,23.35,Cloudy,Moderate,CUST4966,DR962,Monday,23,Airport Transfer,FALSE
V001,2024-06-20 13:00:47,2024-06-20 13:55:47,2,4.2,40.628244,-73.736281,40.825517,-73.902708,Downtown,Cash,13.96,3.47,17.43,Clear,Moderate,CUST1053,DR922,Thursday,13,Errands,FALSE
V004,2024-05-12 21:34:42,2024-05-12 22:02:42,3,7.7,40.715949,-74.142147,40.873426,-73.909621,Downtown,Cash,21.06,2.33,23.39,Rain,Moderate,CUST2724,DR555,Sunday,21,Errands,TRUE
V003,2024-07-25 20:19:28,2024-07-25 20:32:28,4,3.7,40.616034,-73.987679,40.656929,-73.72347,Suburbs,Card,11.28,2.08,13.36,Snow,Moderate,CUST1614,DR304,Thursday,20,Errands,TRUE
V003,2024-06-04 17:31:58,2024-06-04 18:29:58,3,7.9,40.688338,-73.883335,40.848309,-73.8444,Midtown,Card,21.35,2.73,24.08,Snow,Moderate,CUST9469,DR114,Tuesday,17,Errands,TRUE
V002,2024-07-21 15:10:33,2024-07-21 15:22:33,3,3.9,40.799407,-74.062905,40.898733,-74.013572,Airport,Card,11.64,1.28,12.92,Clear,Moderate,CUST7870,DR937,Sunday,15,Airport Transfer,FALSE
V004,2024-07-19 1:53:18,2024-07-19 2:31:18,2,6.5,40.820124,-74.063317,40.805922,-74.107265,Midtown,Card,23.62,6.35,29.97,Clear,Moderate,CUST3280,DR618,Friday,1,Commute,FALSE
V003,2024-07-06 14:19:42,2024-07-06 15:16:42,2,7.7,40.864858,-73.968111,40.864347,-74.016328,Uptown,Card,18.35,5.07,23.42,Snow,Heavy,CUST2882,DR708,Saturday,14,Errands,TRUE
V003,2024-06-26 13:08:38,2024-06-26 13:34:38,3,6.8,40.673944,-73.897937,40.879956,-73.780736,Midtown,Cash,27.01,5.68,32.69,Rain,Moderate,CUST1355,DR549,Wednesday,13,Business,TRUE
V002,2024-07-15 23:25:49,2024-07-15 23:32:49,3,7,40.805242,-73.912423,40.719618,-74.04616,Downtown,Cash,18.21,4.04,22.25,Rain,Moderate,CUST6839,DR433,Monday,23,Leisure,FALSE
V003,2024-06-15 21:41:47,2024-06-15 21:53:47,3,8.2,40.875454,-73.807595,40.87243,-74.056365,Airport,Card,23.98,4.88,28.86,Fog,Heavy,CUST9079,DR448,Saturday,21,Leisure,FALSE
V001,2024-07-03 12:46:09,2024-07-03 12:57:09,3,2.7,40.578583,-73.945594,40.863042,-74.13372,Uptown,Cash,8.65,1.03,9.68,Clear,Light,CUST4682,DR518,Wednesday,12,Leisure,TRUE
V003,2024-06-22 22:34:49,2024-06-22 23:27:49,4,6.9,40.751065,-73.812709,40.707005,-73.732595,Airport,Cash,27.59,5.08,32.67,Snow,Light,CUST8610,DR520,Saturday,22,Airport Transfer,FALSE
V004,2024-07-10 4:48:49,2024-07-10 5:42:49,1,6.2,40.69131,-74.038435,40.912899,-73.811096,Airport,Cash,22.55,4.04,26.59,Cloudy,Light,CUST6401,DR838,Wednesday,4,Commute,TRUE
V001,2024-07-17 1:02:13,2024-07-17 2:00:13,4,6.3,40.738529,-73.871452,40.664755,-73.844294,Midtown,Card,17.15,2.03,19.18,Snow,Light,CUST3318,DR243,Wednesday,1,Business,FALSE
V004,2024-07-18 9:35:14,2024-07-18 9:54:14,3,1.4,40.90284,-73.83647,40.667684,-73.845383,Airport,Cash,5.05,0.9,5.95,Cloudy,Moderate,CUST2622,DR988,Thursday,9,Errands,TRUE
V004,2024-05-03 4:07:51,2024-05-03 4:44:51,3,2.9,40.706156,-74.004752,40.673779,-73.926733,Airport,Card,8.94,0.96,9.9,Clear,Heavy,CUST6207,DR978,Friday,4,Errands,FALSE
V001,2024-07-12 8:46:35,2024-07-12 9:34:35,1,5.8,40.686692,-73.892648,40.79594,-73.850651,Midtown,Card,17.33,4.28,21.61,Clear,Heavy,CUST4967,DR616,Friday,8,Airport Transfer,FALSE
V004,2024-07-21 20:21:16,2024-07-21 21:11:16,4,3.4,40.710945,-73.800146,40.895866,-73.907473,Downtown,Card,9.62,1.02,10.64,Snow,Moderate,CUST3711,DR673,Sunday,20,Commute,FALSE
V003,2024-05-27 0:10:31,2024-05-27 0:27:31,4,4.2,40.89892,-73.777015,40.677026,-73.826865,Downtown,Cash,11.26,3.24,14.5,Fog,Heavy,CUST7184,DR520,Monday,0,Business,FALSE
V001,2024-07-21 6:32:33,2024-07-21 7:10:33,4,3.8,40.705562,-73.958172,40.693482,-74.106815,Airport,Card,11.86,2.82,14.68,Rain,Light,CUST1757,DR565,Sunday,6,Business,FALSE
V003,2024-06-06 4:42:02,2024-06-06 5:16:02,3,7.7,40.799567,-74.087373,40.913016,-73.904413,Airport,Cash,25.48,7.07,32.55,Snow,Moderate,CUST3521,DR303,Thursday,4,Leisure,TRUE
V003,2024-05-21 19:58:30,2024-05-21 20:19:30,2,5.2,40.61376,-73.863898,40.745434,-73.950458,Uptown,Card,20.28,4.98,25.26,Snow,Moderate,CUST6690,DR515,Tuesday,19,Business,TRUE
V002,2024-06-03 1:14:42,2024-06-03 2:11:42,4,8.3,40.648898,-74.031579,40.735219,-74.081894,Uptown,Cash,19.84,2.41,22.25,Rain,Heavy,CUST6944,DR907,Monday,1,Commute,TRUE
V004,2024-07-24 0:01:54,2024-07-24 0:48:54,4,6.5,40.818907,-74.127166,40.744135,-73.705158,Suburbs,Card,18.12,1.91,20.03,Fog,Heavy,CUST3742,DR271,Wednesday,0,Airport Transfer,TRUE
V004,2024-05-09 1:24:05,2024-05-09 1:30:05,3,1.3,40.799294,-73.821238,40.723823,-74.025396,Airport,Card,3.8,0.96,4.76,Rain,Light,CUST7507,DR560,Thursday,1,Airport Transfer,FALSE
V001,2024-06-28 7:06:26,2024-06-28 7:49:26,4,8.7,40.693459,-73.970721,40.916929,-73.972937,Midtown,Card,22.54,2.69,25.23,Cloudy,Heavy,CUST5522,DR608,Friday,7,Leisure,TRUE
V003,2024-07-03 10:18:54,2024-07-03 11:03:54,2,5.8,40.673256,-73.945844,40.8659,-74.143989,Airport,Card,14.98,3.15,18.13,Clear,Heavy,CUST2561,DR137,Wednesday,10,Errands,TRUE
V001,2024-06-18 12:14:25,2024-06-18 12:31:25,4,8.8,40.581299,-73.906811,40.697113,-73.840048,Midtown,Card,35.11,5.39,40.5,Fog,Heavy,CUST2211,DR982,Tuesday,12,Business,FALSE
V003,2024-05-07 20:50:57,2024-05-07 21:39:57,2,7.9,40.901522,-73.746841,40.711551,-73.70127,Suburbs,Cash,23.12,5.37,28.49,Rain,Moderate,CUST9540,DR932,Tuesday,20,Commute,TRUE
V001,2024-06-28 22:03:27,2024-06-28 22:46:27,3,6.4,40.676501,-74.102091,40.786306,-74.060727,Downtown,Card,13.35,3.7,17.05,Rain,Moderate,CUST1087,DR264,Friday,22,Business,TRUE
V003,2024-05-08 16:58:27,2024-05-08 17:07:27,4,2.1,40.623475,-73.998514,40.788078,-73.816973,Suburbs,Card,7.16,1.58,8.74,Fog,Heavy,CUST7207,DR456,Wednesday,16,Errands,TRUE
V001,2024-06-18 13:19:41,2024-06-18 13:56:41,3,1.7,40.873298,-74.134344,40.87149,-73.99885,Suburbs,Cash,5.96,1.5,7.46,Cloudy,Heavy,CUST7295,DR377,Tuesday,13,Leisure,FALSE
V002,2024-07-07 8:00:07,2024-07-07 8:14:07,2,6.9,40.785281,-74.006954,40.77461,-74.044656,Airport,Cash,17.56,4.29,21.85,Snow,Light,CUST8237,DR175,Sunday,8,Commute,FALSE
V001,2024-05-06 0:44:26,2024-05-06 1:32:26,2,6,40.585937,-73.816092,40.80564,-74.044536,Midtown,Cash,19.03,4.73,23.76,Fog,Heavy,CUST7714,DR443,Monday,0,Business,FALSE
V003,2024-05-16 22:57:33,2024-05-16 23:55:33,4,5.4,40.712333,-73.994633,40.670058,-73.710706,Suburbs,Cash,11.67,1.89,13.56,Rain,Heavy,CUST7977,DR250,Thursday,22,Errands,FALSE
V003,2024-06-22 8:36:08,2024-06-22 9:14:08,2,5.7,40.67727,-73.732834,40.825233,-73.884823,Suburbs,Cash,14.09,3.07,17.16,Clear,Light,CUST9106,DR146,Saturday,8,Commute,TRUE
V001,2024-05-19 4:22:46,2024-05-19 4:58:46,3,4.6,40.66582,-73.907498,40.688397,-74.037902,Downtown,Cash,12,2.54,14.54,Clear,Moderate,CUST2458,DR595,Sunday,4,Airport Transfer,TRUE
V004,2024-06-18 15:45:03,2024-06-18 16:17:03,4,5.6,40.769702,-74.102233,40.658492,-73.896078,Downtown,Cash,14.88,2.93,17.81,Cloudy,Heavy,CUST4685,DR466,Tuesday,15,Airport Transfer,FALSE
V001,2024-05-03 8:23:01,2024-05-03 8:35:01,1,4.9,40.648868,-73.916465,40.578979,-73.975925,Downtown,Card,18.01,5.18,23.19,Cloudy,Light,CUST9132,DR859,Friday,8,Leisure,FALSE
V001,2024-05-26 16:31:31,2024-05-26 17:12:31,1,9,40.898516,-73.866026,40.792905,-73.746201,Midtown,Card,26.04,3.73,29.77,Cloudy,Heavy,CUST2875,DR462,Sunday,16,Airport Transfer,TRUE
V001,2024-07-11 3:09:17,2024-07-11 3:16:17,1,1.6,40.723216,-74.002417,40.876493,-73.899609,Downtown,Card,5.72,1.32,7.04,Cloudy,Moderate,CUST8184,DR141,Thursday,3,Airport Transfer,FALSE
V003,2024-07-21 21:25:16,2024-07-21 21:41:16,2,5.7,40.786614,-73.883673,40.814692,-73.748942,Suburbs,Card,22.02,5.33,27.35,Fog,Moderate,CUST4987,DR778,Sunday,21,Commute,FALSE
V001,2024-05-10 11:39:08,2024-05-10 11:54:08,2,2.6,40.914722,-73.745542,40.826976,-74.036466,Uptown,Cash,6.94,1.77,8.71,Snow,Light,CUST5439,DR672,Friday,11,Leisure,FALSE
V003,2024-06-05 18:59:17,2024-06-05 19:21:17,3,2.6,40.910185,-74.029986,40.661055,-73.778293,Downtown,Cash,9.2,2.17,11.37,Cloudy,Heavy,CUST6043,DR187,Wednesday,18,Leisure,TRUE
V001,2024-07-26 21:32:42,2024-07-26 21:53:42,4,3.9,40.834467,-74.113375,40.702059,-73.924256,Midtown,Cash,14.3,2.21,16.51,Clear,Heavy,CUST7331,DR877,Friday,21,Leisure,TRUE
V003,2024-06-06 10:10:34,2024-06-06 10:38:34,1,4.4,40.774605,-73.973997,40.789523,-73.757455,Uptown,Card,12.57,2.65,15.22,Clear,Moderate,CUST3313,DR472,Thursday,10,Commute,FALSE
V002,2024-07-26 9:36:55,2024-07-26 10:34:55,4,8.9,40.773069,-74.146787,40.834135,-73.855764,Airport,Cash,32.19,8.05,40.24,Cloudy,Light,CUST5233,DR626,Friday,9,Business,TRUE
V004,2024-05-11 13:03:48,2024-05-11 13:18:48,2,1.5,40.580162,-73.99471,40.607737,-73.911255,Airport,Cash,5.73,1.59,7.32,Clear,Moderate,CUST7150,DR992,Saturday,13,Commute,TRUE
V002,2024-07-21 22:48:41,2024-07-21 23:14:41,4,1.9,40.807522,-74.035663,40.584143,-73.78535,Uptown,Cash,5.73,1.35,7.08,Cloudy,Moderate,CUST9847,DR678,Sunday,22,Business,FALSE
V004,2024-05-29 18:37:15,2024-05-29 18:51:15,3,8.3,40.861262,-73.780011,40.65682,-73.923561,Uptown,Card,27.87,5.4,33.27,Rain,Moderate,CUST8777,DR838,Wednesday,18,Business,TRUE
V003,2024-07-18 0:22:47,2024-07-18 0:47:47,2,6,40.803724,-74.136425,40.887833,-74.052468,Airport,Card,15.44,4.16,19.6,Snow,Heavy,CUST3839,DR341,Thursday,0,Errands,TRUE
V001,2024-07-04 14:10:56,2024-07-04 14:28:56,3,8.1,40.700879,-73.928032,40.605663,-74.08405,Midtown,Card,29.56,4.66,34.22,Fog,Moderate,CUST4757,DR364,Thursday,14,Leisure,TRUE
V001,2024-05-07 22:23:35,2024-05-07 22:40:35,1,3.7,40.626625,-73.736312,40.79042,-74.081157,Suburbs,Card,8.87,1.42,10.29,Cloudy,Light,CUST4073,DR540,Tuesday,22,Business,TRUE
V001,2024-05-17 17:31:07,2024-05-17 18:27:07,2,2.8,40.770766,-73.722453,40.902001,-73.946552,Midtown,Card,7.77,1.23,9,Rain,Moderate,CUST1778,DR647,Friday,17,Airport Transfer,FALSE
V003,2024-07-26 22:45:35,2024-07-26 23:12:35,1,9,40.651165,-73.746916,40.736717,-73.991433,Midtown,Card,28.87,3.65,32.52,Fog,Light,CUST5798,DR273,Friday,22,Business,FALSE
V001,2024-06-28 9:05:43,2024-06-28 9:36:43,1,3.1,40.622932,-73.991035,40.661699,-73.9764,Uptown,Card,10.93,1.48,12.41,Rain,Moderate,CUST2108,DR992,Friday,9,Errands,TRUE
V003,2024-06-06 5:47:58,2024-06-06 6:21:58,2,7.9,40.828916,-73.866043,40.778782,-73.997687,Suburbs,Cash,22.15,2.85,25,Cloudy,Light,CUST8778,DR804,Thursday,5,Business,TRUE
V002,2024-07-25 14:37:01,2024-07-25 15:34:01,2,5.6,40.663687,-73.855632,40.882235,-73.878632,Uptown,Card,19.4,2.17,21.57,Cloudy,Moderate,CUST4582,DR769,Thursday,14,Business,FALSE
V004,2024-05-07 20:30:35,2024-05-07 21:15:35,1,4.5,40.722234,-73.942259,40.901111,-73.937201,Airport,Card,11.77,2.99,14.76,Snow,Moderate,CUST1707,DR294,Tuesday,20,Business,FALSE
V003,2024-07-27 8:38:05,2024-07-27 9:19:05,2,1.3,40.897547,-74.144118,40.798287,-73.78722,Midtown,Card,3.48,0.83,4.31,Clear,Heavy,CUST9540,DR702,Saturday,8,Airport Transfer,TRUE
V003,2024-07-17 9:43:47,2024-07-17 9:56:47,1,5.7,40.842457,-74.002715,40.601064,-74.001825,Downtown,Cash,15.49,3.13,18.62,Fog,Light,CUST8404,DR459,Wednesday,9,Leisure,FALSE
V001,2024-07-13 10:24:43,2024-07-13 10:56:43,4,8.7,40.786988,-74.018519,40.895697,-73.821243,Downtown,Cash,34.14,7.23,41.37,Fog,Heavy,CUST7061,DR892,Saturday,10,Errands,TRUE
V002,2024-07-02 16:11:58,2024-07-02 16:36:58,2,4.5,40.645111,-74.061019,40.580378,-73.704945,Uptown,Card,17.38,4.93,22.31,Fog,Heavy,CUST6908,DR476,Tuesday,16,Leisure,FALSE
V004,2024-07-01 9:44:39,2024-07-01 9:53:39,3,5.8,40.625494,-73.717117,40.631002,-73.909077,Suburbs,Card,12.44,3.3,15.74,Rain,Heavy,CUST9899,DR662,Monday,9,Leisure,FALSE
V001,2024-05-02 4:49:43,2024-05-02 5:24:43,2,8,40.825709,-74.109888,40.758371,-73.846008,Downtown,Card,21.59,4.49,26.08,Snow,Heavy,CUST6188,DR462,Thursday,4,Errands,TRUE
V004,2024-07-04 13:21:30,2024-07-04 13:59:30,4,4.2,40.773488,-73.95206,40.593161,-73.925365,Midtown,Cash,13.17,2.67,15.84,Fog,Heavy,CUST8779,DR455,Thursday,13,Business,TRUE
